snr,class,model,mse
35,2,V1,0.0034636215
35,2,V2,0.003490158
35,2,V1,0.003463622
35,2,V2,0.0034901588
35,2,V1,0.008258791
35,2,V2,0.008075596
35,2,V1,0.0034636213
35,2,V2,0.0034901584
35,2,V1,0.0034636215
35,2,V2,0.0034901584
35,2,V1,0.0034636222
35,2,V2,0.0034901581
35,2,V1,0.0034636217
35,2,V2,0.0034901586
35,2,V1,0.003463622
35,2,V2,0.0034901581
35,2,V1,0.0034636222
35,2,V2,0.003490158
35,2,V1,0.0034636217
35,2,V2,0.0034901588
35,2,V1,0.0034636222
35,2,V2,0.003490158
35,2,V1,0.009645266
35,2,V2,0.0105518615
35,2,V1,0.0034636217
35,2,V2,0.0034901584
35,2,V1,0.0034636215
35,2,V2,0.0034901588
35,2,V1,0.0034636217
35,2,V2,0.0034901588
35,2,V1,0.0034636215
35,2,V2,0.0034901584
35,2,V1,0.0034636217
35,2,V2,0.0034901584
35,2,V1,0.003463622
35,2,V2,0.0034901586
35,2,V1,0.003463622
35,2,V2,0.0034901581
35,2,V1,0.003463622
35,2,V2,0.0034901584
35,2,V1,0.0034636217
35,2,V2,0.0034901588
35,2,V1,0.0034636222
35,2,V2,0.0034901584
35,2,V1,0.0034636215
35,2,V2,0.0034901584
35,2,V1,0.0034636215
35,2,V2,0.0034901584
35,2,V1,0.008417727
35,2,V2,0.0079495255
35,2,V1,0.0132662915
35,2,V2,0.011552892
35,2,V1,0.0034636217
35,2,V2,0.0034901584
35,2,V1,0.0034636215
35,2,V2,0.0034901584
35,2,V1,0.0034636213
35,2,V2,0.0034901584
35,2,V1,0.0034636222
35,2,V2,0.0034901584
35,2,V1,0.0034636222
35,2,V2,0.0034901584
35,2,V1,0.0034636217
35,2,V2,0.0034901584
35,2,V1,0.0034636213
35,2,V2,0.0034901584
35,2,V1,0.0034636217
35,2,V2,0.0034901588
35,2,V1,0.0034636222
35,2,V2,0.0034901581
35,2,V1,0.0034636213
35,2,V2,0.0034901588
35,2,V1,0.0034636208
35,2,V2,0.003490158
35,2,V1,0.0034636213
35,2,V2,0.0034901584
35,2,V1,0.003463622
35,2,V2,0.003490158
35,2,V1,0.0034636217
35,2,V2,0.0034901586
35,2,V1,0.0034636217
35,2,V2,0.0034901588
35,2,V1,0.0034636217
35,2,V2,0.0034901584
35,2,V1,0.0034636215
35,2,V2,0.0034901581
35,2,V1,0.0034636222
35,2,V2,0.003490158
35,2,V1,0.008115651
35,2,V2,0.0081848875
35,2,V1,0.0034636217
35,2,V2,0.0034901584
35,2,V1,0.0034636215
35,2,V2,0.0034901584
35,2,V1,0.0034636213
35,2,V2,0.0034901577
35,2,V1,0.0034636222
35,2,V2,0.0034901581
35,2,V1,0.0034636215
35,2,V2,0.0034901584
35,2,V1,0.0034636215
35,2,V2,0.0034901584
35,2,V1,0.0034636217
35,2,V2,0.0034901584
35,2,V1,0.0034636222
35,2,V2,0.0034901581
35,2,V1,0.003463622
35,2,V2,0.0034901574
35,2,V1,0.0034636217
35,2,V2,0.0034901584
35,2,V1,0.0034636208
35,2,V2,0.0034901581
35,2,V1,0.0034636222
35,2,V2,0.0034901588
35,2,V1,0.003463622
35,2,V2,0.0034901581
35,2,V1,0.0034636213
35,2,V2,0.0034901581
35,2,V1,0.0034636217
35,2,V2,0.003490158
35,2,V1,0.0034636217
35,2,V2,0.0034901584
35,2,V1,0.0034636213
35,2,V2,0.0034901586
35,2,V1,0.0034636215
35,2,V2,0.0034901577
35,2,V1,0.0034636217
35,2,V2,0.0034901588
35,2,V1,0.0034636215
35,2,V2,0.0034901584
35,2,V1,0.0034636215
35,2,V2,0.0034901584
35,2,V1,0.003463622
35,2,V2,0.0034901577
35,2,V1,0.008423159
35,2,V2,0.007958692
35,2,V1,0.0034636215
35,2,V2,0.003490158
35,2,V1,0.0034636217
35,2,V2,0.003490158
35,2,V1,0.0034636213
35,2,V2,0.0034901588
35,2,V1,0.0034636215
35,2,V2,0.0034901584
35,2,V1,0.0034636215
35,2,V2,0.0034901584
35,2,V1,0.0034636217
35,2,V2,0.0034901581
35,2,V1,0.0034636217
35,2,V2,0.0034901588
35,2,V1,0.016146181
35,2,V2,0.014917873
35,2,V1,0.0034636224
35,2,V2,0.0034901586
35,2,V1,0.0034636215
35,2,V2,0.003490158
35,2,V1,0.0034636217
35,2,V2,0.0034901581
40,0,V1,0.0034636222
40,0,V2,0.0034901581
40,0,V1,0.0034636222
40,0,V2,0.0034901584
40,0,V1,0.0034636217
40,0,V2,0.003490158
40,0,V1,0.0034636213
40,0,V2,0.0034901586
40,0,V1,0.0034636222
40,0,V2,0.003490158
40,0,V1,0.0034636222
40,0,V2,0.0034901581
40,0,V1,0.003463622
40,0,V2,0.0034901584
40,0,V1,0.0034636217
40,0,V2,0.0034901588
40,0,V1,0.0034636222
40,0,V2,0.0034901584
40,0,V1,0.0034636217
40,0,V2,0.003490158
40,0,V1,0.0034636222
40,0,V2,0.003490158
40,0,V1,0.0034636217
40,0,V2,0.0034901584
40,0,V1,0.0034636215
40,0,V2,0.0034901584
40,0,V1,0.0034636222
40,0,V2,0.0034901577
40,0,V1,0.0034636217
40,0,V2,0.003490158
40,0,V1,0.003463622
40,0,V2,0.0034901588
40,0,V1,0.0034636222
40,0,V2,0.003490158
40,0,V1,0.003463622
40,0,V2,0.003490158
40,0,V1,0.0034636222
40,0,V2,0.003490158
40,0,V1,0.0034636217
40,0,V2,0.0034901584
40,0,V1,0.0034636224
40,0,V2,0.0034901584
40,0,V1,0.0034636222
40,0,V2,0.0034901588
40,0,V1,0.0034636222
40,0,V2,0.0034901584
40,0,V1,0.0034636215
40,0,V2,0.003490158
40,0,V1,0.0034636217
40,0,V2,0.003490158
40,0,V1,0.0034636222
40,0,V2,0.0034901588
40,0,V1,0.0034636224
40,0,V2,0.0034901584
40,0,V1,0.0034636222
40,0,V2,0.0034901577
40,0,V1,0.0034636215
40,0,V2,0.0034901581
40,0,V1,0.0034636222
40,0,V2,0.0034901581
40,0,V1,0.003463622
40,0,V2,0.0034901584
40,0,V1,0.0034636217
40,0,V2,0.003490158
40,0,V1,0.0034636217
40,0,V2,0.0034901584
40,0,V1,0.0034636215
40,0,V2,0.0034901584
40,0,V1,0.0034636222
40,0,V2,0.003490159
40,0,V1,0.0034636222
40,0,V2,0.0034901584
40,0,V1,0.0034636222
40,0,V2,0.0034901581
40,0,V1,0.0034636222
40,0,V2,0.0034901584
40,0,V1,0.0034636217
40,0,V2,0.0034901577
40,0,V1,0.0034636222
40,0,V2,0.0034901581
40,0,V1,0.0034636215
40,0,V2,0.0034901588
40,0,V1,0.0034636222
40,0,V2,0.0034901584
40,0,V1,0.0034636213
40,0,V2,0.0034901581
40,0,V1,0.0034636224
40,0,V2,0.0034901577
40,0,V1,0.0034636217
40,0,V2,0.003490158
40,0,V1,0.0034636224
40,0,V2,0.0034901586
40,0,V1,0.0034636222
40,0,V2,0.0034901584
40,0,V1,0.0034636222
40,0,V2,0.0034901586
40,0,V1,0.0034636222
40,0,V2,0.0034901581
40,0,V1,0.0034636222
40,0,V2,0.0034901584
40,0,V1,0.0034636224
40,0,V2,0.0034901581
40,0,V1,0.0034636215
40,0,V2,0.0034901581
40,0,V1,0.0034636217
40,0,V2,0.003490158
40,0,V1,0.0034636217
40,0,V2,0.0034901586
40,0,V1,0.0034636224
40,0,V2,0.003490158
40,0,V1,0.0034636215
40,0,V2,0.0034901584
40,0,V1,0.0034636222
40,0,V2,0.0034901577
40,0,V1,0.0034636215
40,0,V2,0.0034901584
40,0,V1,0.0034636222
40,0,V2,0.0034901584
40,0,V1,0.003463622
40,0,V2,0.0034901584
40,0,V1,0.0034636222
40,0,V2,0.0034901584
40,0,V1,0.0034636217
40,0,V2,0.0034901584
40,0,V1,0.0034636222
40,0,V2,0.003490158
40,0,V1,0.0034636224
40,0,V2,0.0034901577
40,0,V1,0.0034636222
40,0,V2,0.003490158
40,0,V1,0.0034636222
40,0,V2,0.0034901584
40,0,V1,0.0034636222
40,0,V2,0.0034901584
40,0,V1,0.0034636215
40,0,V2,0.003490158
40,0,V1,0.0034636222
40,0,V2,0.0034901581
40,0,V1,0.0034636222
40,0,V2,0.0034901584
40,0,V1,0.0034636217
40,0,V2,0.003490158
40,0,V1,0.0034636222
40,0,V2,0.0034901588
40,0,V1,0.0034636217
40,0,V2,0.0034901581
40,0,V1,0.0034636217
40,0,V2,0.0034901584
40,0,V1,0.0034636222
40,0,V2,0.0034901581
40,0,V1,0.0034636222
40,0,V2,0.0034901581
40,0,V1,0.0034636222
40,0,V2,0.0034901584
40,0,V1,0.0034636222
40,0,V2,0.0034901584
40,0,V1,0.0034636222
40,0,V2,0.0034901584
40,0,V1,0.0034636217
40,0,V2,0.0034901586
40,0,V1,0.0034636217
40,0,V2,0.0034901584
40,0,V1,0.0034636222
40,0,V2,0.0034901588
40,0,V1,0.0034636222
40,0,V2,0.0034901584
40,0,V1,0.0034636222
40,0,V2,0.0034901584
40,0,V1,0.003463622
40,0,V2,0.0034901584
40,0,V1,0.0034636222
40,0,V2,0.0034901584
40,0,V1,0.0034636222
40,0,V2,0.0034901584
40,0,V1,0.003463622
40,0,V2,0.0034901586
40,0,V1,0.0034636217
40,0,V2,0.0034901588
40,0,V1,0.0034636222
40,0,V2,0.0034901581
40,0,V1,0.0034636215
40,0,V2,0.0034901584
40,0,V1,0.0034636217
40,0,V2,0.0034901581
40,0,V1,0.0034636222
40,0,V2,0.0034901584
40,0,V1,0.0034636222
40,0,V2,0.0034901584
40,0,V1,0.0034636224
40,0,V2,0.0034901584
40,0,V1,0.0034636222
40,0,V2,0.0034901586
40,0,V1,0.003463622
40,0,V2,0.0034901584
40,0,V1,0.0034636213
40,0,V2,0.0034901584
40,0,V1,0.0034636222
40,0,V2,0.0034901584
40,0,V1,0.0034636217
40,0,V2,0.0034901577
40,1,V1,0.003463622
40,1,V2,0.003490158
40,1,V1,0.0034636222
40,1,V2,0.003490158
40,1,V1,0.0034636213
40,1,V2,0.0034901577
40,1,V1,0.0034636215
40,1,V2,0.0034901574
40,1,V1,0.0034636222
40,1,V2,0.0034901577
40,1,V1,0.0034636217
40,1,V2,0.0034901577
40,1,V1,0.0034636217
40,1,V2,0.0034901581
40,1,V1,0.0034636224
40,1,V2,0.0034901581
40,1,V1,0.0034636222
40,1,V2,0.0034901584
40,1,V1,0.0034636217
40,1,V2,0.003490158
40,1,V1,0.0034636222
40,1,V2,0.003490158
40,1,V1,0.0034636222
40,1,V2,0.0034901588
40,1,V1,0.0034636222
40,1,V2,0.0034901581
40,1,V1,0.0034636222
40,1,V2,0.0034901584
40,1,V1,0.0034636215
40,1,V2,0.0034901584
40,1,V1,0.003463622
40,1,V2,0.003490158
40,1,V1,0.0034636222
40,1,V2,0.0034901584
40,1,V1,0.0034636217
40,1,V2,0.0034901581
40,1,V1,0.0034636213
40,1,V2,0.0034901588
40,1,V1,0.0034636222
40,1,V2,0.0034901581
40,1,V1,0.0034636222
40,1,V2,0.0034901581
40,1,V1,0.003463622
40,1,V2,0.0034901584
40,1,V1,0.0034636222
40,1,V2,0.0034901584
40,1,V1,0.003463622
40,1,V2,0.003490158
40,1,V1,0.0034636217
40,1,V2,0.003490158
40,1,V1,0.0034636215
40,1,V2,0.0034901584
40,1,V1,0.0034636222
40,1,V2,0.0034901588
40,1,V1,0.0034636222
40,1,V2,0.0034901584
40,1,V1,0.0034636222
40,1,V2,0.003490158
40,1,V1,0.0034636215
40,1,V2,0.0034901584
40,1,V1,0.0034636222
40,1,V2,0.0034901584
40,1,V1,0.0034636217
40,1,V2,0.0034901584
40,1,V1,0.0034636222
40,1,V2,0.0034901586
40,1,V1,0.0034636217
40,1,V2,0.0034901584
40,1,V1,0.003463622
40,1,V2,0.0034901581
40,1,V1,0.0034636224
40,1,V2,0.0034901581
40,1,V1,0.003463622
40,1,V2,0.0034901584
40,1,V1,0.0034636215
40,1,V2,0.003490158
40,1,V1,0.0034636215
40,1,V2,0.0034901586
40,1,V1,0.003463622
40,1,V2,0.0034901584
40,1,V1,0.0034636217
40,1,V2,0.0034901586
40,1,V1,0.0034636217
40,1,V2,0.0034901584
40,1,V1,0.0034636215
40,1,V2,0.0034901584
40,1,V1,0.0034636222
40,1,V2,0.003490158
40,1,V1,0.0034636217
40,1,V2,0.0034901584
40,1,V1,0.0034636215
40,1,V2,0.0034901581
40,1,V1,0.0034636217
40,1,V2,0.0034901584
40,1,V1,0.0034636217
40,1,V2,0.003490158
40,1,V1,0.0034636217
40,1,V2,0.0034901584
40,1,V1,0.0034636217
40,1,V2,0.0034901581
40,1,V1,0.0034636217
40,1,V2,0.0034901584
40,1,V1,0.0034636217
40,1,V2,0.0034901581
40,1,V1,0.0034636222
40,1,V2,0.0034901584
40,1,V1,0.0034636217
40,1,V2,0.0034901581
40,1,V1,0.0034636222
40,1,V2,0.0034901584
40,1,V1,0.003463622
40,1,V2,0.0034901584
40,1,V1,0.0034636217
40,1,V2,0.0034901584
40,1,V1,0.0034636215
40,1,V2,0.003490158
40,1,V1,0.0034636215
40,1,V2,0.0034901584
40,1,V1,0.0034636226
40,1,V2,0.0034901584
40,1,V1,0.0034636222
40,1,V2,0.003490158
40,1,V1,0.0034636217
40,1,V2,0.0034901584
40,1,V1,0.0034636217
40,1,V2,0.0034901584
40,1,V1,0.0034636215
40,1,V2,0.0034901584
40,1,V1,0.0034636222
40,1,V2,0.0034901586
40,1,V1,0.0034636215
40,1,V2,0.0034901581
40,1,V1,0.0034636217
40,1,V2,0.003490158
40,1,V1,0.0034636217
40,1,V2,0.0034901577
40,1,V1,0.0034636222
40,1,V2,0.003490158
40,1,V1,0.0034636213
40,1,V2,0.0034901586
40,1,V1,0.0034636222
40,1,V2,0.0034901584
40,1,V1,0.0034636217
40,1,V2,0.0034901577
40,1,V1,0.003463622
40,1,V2,0.0034901586
40,1,V1,0.0034636222
40,1,V2,0.0034901581
40,1,V1,0.0034636217
40,1,V2,0.0034901577
40,1,V1,0.0034636217
40,1,V2,0.0034901586
40,1,V1,0.0034636222
40,1,V2,0.0034901581
40,1,V1,0.0034636217
40,1,V2,0.0034901584
40,1,V1,0.0034636222
40,1,V2,0.0034901584
40,1,V1,0.0034636222
40,1,V2,0.0034901584
40,1,V1,0.0034636224
40,1,V2,0.003490159
40,1,V1,0.0034636222
40,1,V2,0.0034901577
40,1,V1,0.0034636215
40,1,V2,0.0034901584
40,1,V1,0.0034636217
40,1,V2,0.003490158
40,1,V1,0.0034636215
40,1,V2,0.0034901584
40,1,V1,0.0034636222
40,1,V2,0.0034901584
40,1,V1,0.003463622
40,1,V2,0.0034901584
40,1,V1,0.0034636222
40,1,V2,0.003490158
40,1,V1,0.0034636217
40,1,V2,0.0034901584
40,1,V1,0.0034636222
40,1,V2,0.0034901584
40,1,V1,0.0034636222
40,1,V2,0.0034901584
40,1,V1,0.0034636222
40,1,V2,0.0034901581
40,1,V1,0.0034636217
40,1,V2,0.0034901584
40,1,V1,0.0034636222
40,1,V2,0.0034901584
40,1,V1,0.003463622
40,1,V2,0.0034901581
40,1,V1,0.003463622
40,1,V2,0.0034901581
40,1,V1,0.0034636215
40,1,V2,0.0034901581
40,1,V1,0.0034636215
40,1,V2,0.0034901584
40,1,V1,0.003463622
40,1,V2,0.0034901584
40,1,V1,0.0034636222
40,1,V2,0.0034901584
40,2,V1,0.0034636217
40,2,V2,0.0034901584
40,2,V1,0.0034636213
40,2,V2,0.003490158
40,2,V1,0.0034636215
40,2,V2,0.0034901584
40,2,V1,0.0034636222
40,2,V2,0.0034901581
40,2,V1,0.009122547
40,2,V2,0.009528068
40,2,V1,0.011573212
40,2,V2,0.013150127
40,2,V1,0.0034636215
40,2,V2,0.0034901584
40,2,V1,0.0034636222
40,2,V2,0.0034901588
40,2,V1,0.0034636217
40,2,V2,0.0034901584
40,2,V1,0.0034636215
40,2,V2,0.0034901577
40,2,V1,0.0034636224
40,2,V2,0.003490158
40,2,V1,0.0034636217
40,2,V2,0.0034901586
40,2,V1,0.0034636217
40,2,V2,0.0034901581
40,2,V1,0.0034636217
40,2,V2,0.0034901584
40,2,V1,0.0034636222
40,2,V2,0.0034901584
40,2,V1,0.0034636222
40,2,V2,0.0034901584
40,2,V1,0.0034636217
40,2,V2,0.0034901581
40,2,V1,0.0034636222
40,2,V2,0.0034901584
40,2,V1,0.0034636217
40,2,V2,0.0034901577
40,2,V1,0.0034636213
40,2,V2,0.0034901574
40,2,V1,0.0034636222
40,2,V2,0.0034901577
40,2,V1,0.0034636224
40,2,V2,0.0034901584
40,2,V1,0.0034636215
40,2,V2,0.0034901586
40,2,V1,0.008265783
40,2,V2,0.0080749085
40,2,V1,0.0034636222
40,2,V2,0.0034901588
40,2,V1,0.0034636217
40,2,V2,0.0034901581
40,2,V1,0.0034636213
40,2,V2,0.003490158
40,2,V1,0.0034636215
40,2,V2,0.003490158
40,2,V1,0.0034636217
40,2,V2,0.0034901586
40,2,V1,0.0034636222
40,2,V2,0.003490158
40,2,V1,0.003463622
40,2,V2,0.0034901584
40,2,V1,0.0034636217
40,2,V2,0.0034901588
40,2,V1,0.009650107
40,2,V2,0.01055871
40,2,V1,0.0034636217
40,2,V2,0.0034901584
40,2,V1,0.0034636217
40,2,V2,0.0034901584
40,2,V1,0.0034636217
40,2,V2,0.0034901584
40,2,V1,0.0034636224
40,2,V2,0.0034901584
40,2,V1,0.0034636224
40,2,V2,0.0034901584
40,2,V1,0.0034636222
40,2,V2,0.003490158
40,2,V1,0.0034636224
40,2,V2,0.0034901584
40,2,V1,0.0034636222
40,2,V2,0.0034901577
40,2,V1,0.0034636217
40,2,V2,0.0034901577
40,2,V1,0.0034636208
40,2,V2,0.0034901588
40,2,V1,0.0034636224
40,2,V2,0.0034901584
40,2,V1,0.0034636217
40,2,V2,0.0034901581
40,2,V1,0.008427353
40,2,V2,0.00795344
40,2,V1,0.013279582
40,2,V2,0.011563803
40,2,V1,0.0034636222
40,2,V2,0.0034901586
40,2,V1,0.0034636222
40,2,V2,0.0034901584
40,2,V1,0.0034636222
40,2,V2,0.0034901581
40,2,V1,0.0034636217
40,2,V2,0.0034901584
40,2,V1,0.0034636222
40,2,V2,0.0034901584
40,2,V1,0.0034636222
40,2,V2,0.0034901584
40,2,V1,0.0034636217
40,2,V2,0.003490158
40,2,V1,0.0034636217
40,2,V2,0.0034901584
40,2,V1,0.003463622
40,2,V2,0.0034901586
40,2,V1,0.0034636217
40,2,V2,0.003490158
40,2,V1,0.0034636217
40,2,V2,0.0034901581
40,2,V1,0.0034636217
40,2,V2,0.003490158
40,2,V1,0.0034636215
40,2,V2,0.0034901577
40,2,V1,0.0034636217
40,2,V2,0.003490158
40,2,V1,0.0034636215
40,2,V2,0.0034901581
40,2,V1,0.0034636217
40,2,V2,0.0034901584
40,2,V1,0.003463622
40,2,V2,0.003490158
40,2,V1,0.0034636217
40,2,V2,0.0034901581
40,2,V1,0.008122075
40,2,V2,0.008189895
40,2,V1,0.0034636217
40,2,V2,0.0034901581
40,2,V1,0.0034636222
40,2,V2,0.0034901584
40,2,V1,0.0034636217
40,2,V2,0.0034901577
40,2,V1,0.0034636222
40,2,V2,0.003490158
40,2,V1,0.0034636215
40,2,V2,0.0034901584
40,2,V1,0.003463622
40,2,V2,0.003490158
40,2,V1,0.0034636217
40,2,V2,0.0034901581
40,2,V1,0.0034636217
40,2,V2,0.003490158
40,2,V1,0.0034636222
40,2,V2,0.0034901586
40,2,V1,0.0034636213
40,2,V2,0.0034901577
40,2,V1,0.003463622
40,2,V2,0.003490158
40,2,V1,0.0034636217
40,2,V2,0.0034901584
40,2,V1,0.003463622
40,2,V2,0.0034901584
40,2,V1,0.0034636215
40,2,V2,0.003490158
40,2,V1,0.0034636222
40,2,V2,0.0034901584
40,2,V1,0.0034636217
40,2,V2,0.003490158
40,2,V1,0.0034636215
40,2,V2,0.0034901581
40,2,V1,0.0034636217
40,2,V2,0.003490158
40,2,V1,0.0034636217
40,2,V2,0.0034901577
40,2,V1,0.0034636213
40,2,V2,0.0034901584
40,2,V1,0.0034636222
40,2,V2,0.0034901584
40,2,V1,0.003463622
40,2,V2,0.0034901584
40,2,V1,0.008426255
40,2,V2,0.00795128
40,2,V1,0.0034636215
40,2,V2,0.0034901584
40,2,V1,0.0034636222
40,2,V2,0.0034901584
40,2,V1,0.0034636215
40,2,V2,0.0034901588
40,2,V1,0.003463621
40,2,V2,0.0034901574
40,2,V1,0.003463622
40,2,V2,0.0034901584
40,2,V1,0.0034636215
40,2,V2,0.003490158
40,2,V1,0.003463622
40,2,V2,0.0034901581
40,2,V1,0.01616369
40,2,V2,0.014926681
40,2,V1,0.0034636222
40,2,V2,0.0034901584
40,2,V1,0.0034636215
40,2,V2,0.0034901577
40,2,V1,0.0034636217
40,2,V2,0.0034901577
